2025-12-16 23:42:06,233 - n_users=47939, n_items=41390	n_interactions=2619389	n_train=2357450, n_test=261939, sparsity=0.00119
2025-12-16 23:42:06,233 - Namespace(Ks='[20, 40]', batch_size=10240, cen_reg=0.005, data_path='data/', dataset='tmall', emb_reg=2.5e-05, embed_size=32, epoch=100, lr=0.001, n_batch=40, n_intents=256, n_layers=2, output='tmall_256_', sample_num=40, save_model=False, seed=2022, show_step=1, ssl_reg=0.1, temp=1, train_num=10000, verbose=1)
2025-12-16 23:50:58,479 - Epoch 23 [20.0s + 1.8s]: train==[10.11705=0.13527 + 0.06207 + 0.17079 + 9.74892], test-recall=[0.0619, 0.0970], test-ndcg=[0.0430, 0.0553]
2025-12-16 23:51:20,121 - Epoch 24 [20.0s + 1.6s]: train==[10.11179=0.13361 + 0.06307 + 0.16619 + 9.74892], test-recall=[0.0622, 0.0978], test-ndcg=[0.0434, 0.0557]
2025-12-16 23:51:42,048 - Epoch 25 [20.3s + 1.6s]: train==[10.10635=0.13138 + 0.06394 + 0.16191 + 9.74913], test-recall=[0.0623, 0.0981], test-ndcg=[0.0435, 0.0559]
2025-12-16 23:52:04,007 - Epoch 26 [20.1s + 1.9s]: train==[10.10370=0.13141 + 0.06486 + 0.15790 + 9.74953], test-recall=[0.0625, 0.0980], test-ndcg=[0.0436, 0.0559]
2025-12-16 23:52:25,809 - Epoch 27 [20.2s + 1.6s]: train==[10.09633=0.12824 + 0.06568 + 0.15416 + 9.74826], test-recall=[0.0628, 0.0984], test-ndcg=[0.0437, 0.0562]
2025-12-16 23:52:47,527 - Epoch 28 [20.1s + 1.6s]: train==[10.09427=0.12778 + 0.06641 + 0.15064 + 9.74944], test-recall=[0.0631, 0.0985], test-ndcg=[0.0441, 0.0564]
2025-12-16 23:53:09,662 - Epoch 29 [20.3s + 1.8s]: train==[10.08928=0.12570 + 0.06716 + 0.14735 + 9.74908], test-recall=[0.0634, 0.0990], test-ndcg=[0.0443, 0.0566]
2025-12-16 23:53:31,485 - Epoch 30 [20.2s + 1.6s]: train==[10.08577=0.12418 + 0.06785 + 0.14425 + 9.74950], test-recall=[0.0634, 0.0992], test-ndcg=[0.0444, 0.0568]
2025-12-16 23:53:53,388 - Epoch 31 [20.3s + 1.6s]: train==[10.08239=0.12307 + 0.06859 + 0.14132 + 9.74941], test-recall=[0.0633, 0.0995], test-ndcg=[0.0443, 0.0569]
2025-12-16 23:54:15,101 - Epoch 32 [20.1s + 1.6s]: train==[10.07846=0.12141 + 0.06927 + 0.13856 + 9.74922], test-recall=[0.0637, 0.0997], test-ndcg=[0.0444, 0.0569]
2025-12-16 23:54:36,917 - Epoch 33 [20.2s + 1.6s]: train==[10.07553=0.12006 + 0.06989 + 0.13596 + 9.74962], test-recall=[0.0643, 0.0999], test-ndcg=[0.0448, 0.0571]
2025-12-16 23:54:58,858 - Epoch 34 [20.3s + 1.6s]: train==[10.07404=0.12018 + 0.07049 + 0.13349 + 9.74989], test-recall=[0.0642, 0.1003], test-ndcg=[0.0447, 0.0572]
2025-12-16 23:55:20,563 - Epoch 35 [20.1s + 1.6s]: train==[10.07229=0.11914 + 0.07103 + 0.13115 + 9.75097], test-recall=[0.0643, 0.1002], test-ndcg=[0.0447, 0.0572]
2025-12-16 23:55:42,632 - Epoch 36 [20.0s + 2.1s]: train==[10.06824=0.11764 + 0.07161 + 0.12892 + 9.75007], test-recall=[0.0643, 0.1008], test-ndcg=[0.0449, 0.0575]
2025-12-16 23:56:04,374 - Epoch 37 [20.1s + 1.7s]: train==[10.06567=0.11674 + 0.07215 + 0.12680 + 9.74999], test-recall=[0.0644, 0.1009], test-ndcg=[0.0452, 0.0579]
2025-12-16 23:56:26,365 - Epoch 38 [20.3s + 1.7s]: train==[10.06374=0.11578 + 0.07269 + 0.12478 + 9.75049], test-recall=[0.0644, 0.1012], test-ndcg=[0.0451, 0.0579]
2025-12-16 23:56:48,269 - Epoch 39 [20.1s + 1.8s]: train==[10.06315=0.11577 + 0.07318 + 0.12286 + 9.75133], test-recall=[0.0646, 0.1015], test-ndcg=[0.0452, 0.0579]
2025-12-16 23:57:10,083 - Epoch 40 [20.2s + 1.6s]: train==[10.05908=0.11385 + 0.07363 + 0.12103 + 9.75058], test-recall=[0.0647, 0.1017], test-ndcg=[0.0453, 0.0581]
2025-12-16 23:57:32,050 - Epoch 41 [20.3s + 1.7s]: train==[10.05795=0.11311 + 0.07409 + 0.11928 + 9.75148], test-recall=[0.0647, 0.1018], test-ndcg=[0.0452, 0.0581]
2025-12-16 23:57:54,282 - Epoch 42 [20.4s + 1.9s]: train==[10.05422=0.11215 + 0.07455 + 0.11761 + 9.74992], test-recall=[0.0653, 0.1020], test-ndcg=[0.0456, 0.0583]
2025-12-16 23:58:16,096 - Epoch 43 [20.2s + 1.6s]: train==[10.05556=0.11228 + 0.07495 + 0.11601 + 9.75232], test-recall=[0.0652, 0.1024], test-ndcg=[0.0456, 0.0585]
2025-12-16 23:58:37,899 - Epoch 44 [20.2s + 1.6s]: train==[10.05277=0.11124 + 0.07527 + 0.11448 + 9.75178], test-recall=[0.0653, 0.1025], test-ndcg=[0.0455, 0.0584]
2025-12-16 23:58:59,830 - Epoch 45 [20.3s + 1.6s]: train==[10.05230=0.11156 + 0.07569 + 0.11302 + 9.75204], test-recall=[0.0651, 0.1023], test-ndcg=[0.0455, 0.0584]
2025-12-16 23:59:21,700 - Epoch 46 [20.2s + 1.7s]: train==[10.05183=0.11180 + 0.07601 + 0.11162 + 9.75241], test-recall=[0.0654, 0.1022], test-ndcg=[0.0456, 0.0584]
2025-12-16 23:59:43,549 - Epoch 47 [20.2s + 1.7s]: train==[10.04701=0.10934 + 0.07645 + 0.11027 + 9.75094], test-recall=[0.0656, 0.1024], test-ndcg=[0.0457, 0.0585]
2025-12-17 00:00:05,630 - Epoch 48 [20.4s + 1.7s]: train==[10.04745=0.11010 + 0.07674 + 0.10898 + 9.75163], test-recall=[0.0655, 0.1024], test-ndcg=[0.0456, 0.0585]
2025-12-17 00:00:27,282 - Epoch 49 [19.8s + 1.8s]: train==[10.04482=0.10823 + 0.07710 + 0.10774 + 9.75175], test-recall=[0.0656, 0.1025], test-ndcg=[0.0457, 0.0585]
2025-12-17 00:00:49,125 - Epoch 50 [20.2s + 1.7s]: train==[10.04448=0.10820 + 0.07749 + 0.10654 + 9.75225], test-recall=[0.0657, 0.1022], test-ndcg=[0.0458, 0.0584]
2025-12-17 00:01:11,355 - Epoch 51 [20.6s + 1.6s]: train==[10.04312=0.10800 + 0.07776 + 0.10539 + 9.75197], test-recall=[0.0659, 0.1025], test-ndcg=[0.0458, 0.0585]
2025-12-17 00:01:33,128 - Epoch 52 [19.9s + 1.9s]: train==[10.04193=0.10632 + 0.07808 + 0.10428 + 9.75325], test-recall=[0.0659, 0.1024], test-ndcg=[0.0459, 0.0585]
2025-12-17 00:01:54,803 - Epoch 53 [20.1s + 1.6s]: train==[10.04095=0.10662 + 0.07839 + 0.10321 + 9.75274], test-recall=[0.0660, 0.1023], test-ndcg=[0.0460, 0.0586]
2025-12-17 00:02:16,511 - Epoch 54 [20.1s + 1.6s]: train==[10.03968=0.10640 + 0.07868 + 0.10217 + 9.75243], test-recall=[0.0658, 0.1027], test-ndcg=[0.0459, 0.0587]
2025-12-17 00:02:38,545 - Epoch 55 [20.0s + 2.0s]: train==[10.03836=0.10487 + 0.07893 + 0.10117 + 9.75338], test-recall=[0.0657, 0.1025], test-ndcg=[0.0461, 0.0588]
2025-12-17 00:03:00,246 - Epoch 56 [20.1s + 1.6s]: train==[10.03947=0.10574 + 0.07917 + 0.10021 + 9.75435], test-recall=[0.0658, 0.1027], test-ndcg=[0.0460, 0.0588]
2025-12-17 00:03:22,120 - Epoch 57 [20.2s + 1.7s]: train==[10.03733=0.10496 + 0.07950 + 0.09928 + 9.75358], test-recall=[0.0658, 0.1023], test-ndcg=[0.0462, 0.0589]
2025-12-17 00:03:44,045 - Epoch 58 [20.2s + 1.7s]: train==[10.03498=0.10440 + 0.07975 + 0.09838 + 9.75244], test-recall=[0.0659, 0.1023], test-ndcg=[0.0461, 0.0588]
2025-12-17 00:04:06,054 - Epoch 59 [20.4s + 1.6s]: train==[10.03554=0.10452 + 0.07997 + 0.09751 + 9.75354], test-recall=[0.0659, 0.1027], test-ndcg=[0.0461, 0.0588]
2025-12-17 00:04:28,004 - Epoch 60 [20.3s + 1.7s]: train==[10.03304=0.10423 + 0.08020 + 0.09667 + 9.75195], test-recall=[0.0658, 0.1029], test-ndcg=[0.0460, 0.0589]
2025-12-17 00:04:49,976 - Epoch 61 [20.3s + 1.7s]: train==[10.03402=0.10441 + 0.08040 + 0.09585 + 9.75336], test-recall=[0.0659, 0.1031], test-ndcg=[0.0461, 0.0590]
2025-12-17 00:05:11,887 - Epoch 62 [20.1s + 1.8s]: train==[10.03339=0.10357 + 0.08062 + 0.09506 + 9.75415], test-recall=[0.0655, 0.1031], test-ndcg=[0.0459, 0.0589]
2025-12-17 00:05:33,282 - Epoch 63 [19.8s + 1.6s]: train==[10.03261=0.10406 + 0.08086 + 0.09429 + 9.75340], test-recall=[0.0655, 0.1033], test-ndcg=[0.0459, 0.0590]
2025-12-17 00:05:55,230 - Epoch 64 [20.3s + 1.6s]: train==[10.03220=0.10325 + 0.08103 + 0.09355 + 9.75438], test-recall=[0.0657, 0.1028], test-ndcg=[0.0460, 0.0588]
2025-12-17 00:06:17,042 - Epoch 65 [20.0s + 1.8s]: train==[10.03119=0.10223 + 0.08127 + 0.09283 + 9.75485], test-recall=[0.0658, 0.1032], test-ndcg=[0.0461, 0.0590]
2025-12-17 00:06:38,794 - Epoch 66 [20.1s + 1.7s]: train==[10.02967=0.10240 + 0.08147 + 0.09213 + 9.75367], test-recall=[0.0656, 0.1029], test-ndcg=[0.0459, 0.0588]
